"metric","topn","val","method","spl"
"rps",5,0.0663507075930831,"avg",2
"cint",5,0.316103621804336,"avg",2
"cslope",5,1.19157934666535,"avg",2
"brier",5,0.0570559463428162,"avg",2
"auc",5,0.94570524231053,"avg",2
"eauc",5,0.0542947576894705,"avg",2
"qwk",5,0.806909828127366,"avg",2
"eqwk",5,0.193090171872634,"avg",2
"acc",1,0.534275469310272,"linear",3
"binacc",1,0.918371651550306,"linear",3
"eacc",1,0.465724530689728,"linear",3
"ebinacc",1,0.0816283484496941,"linear",3
"nll",1,1.10320190137283,"linear",3
"binnll",1,0.228776083961895,"linear",3
"rps",1,0.0655254478897801,"linear",3
"cint",1,0.0393407099110561,"linear",3
"cslope",1,1.33396447488127,"linear",3
"brier",1,0.0641634312929583,"linear",3
"auc",1,0.940650208278233,"linear",3
"eauc",1,0.0593497917217667,"linear",3
"qwk",1,0.803659348664132,"linear",3
"eqwk",1,0.196340651335868,"linear",3
"acc",2,0.539126766504957,"linear",3
"binacc",2,0.917949799620333,"linear",3
"eacc",2,0.460873233495043,"linear",3
"ebinacc",2,0.0820502003796667,"linear",3
"nll",2,1.0776775920613,"linear",3
"binnll",2,0.220659658353858,"linear",3
"rps",2,0.0635886076749617,"linear",3
"cint",2,0.0558203892104193,"linear",3
"cslope",2,1.37710163237778,"linear",3
"brier",2,0.0625421882339699,"linear",3
"auc",2,0.946431582253372,"linear",3
"eauc",2,0.0535684177466279,"linear",3
"qwk",2,0.816207792686586,"linear",3
"eqwk",2,0.183792207313414,"linear",3
"acc",3,0.542712507909724,"linear",3
"binacc",3,0.920059059270196,"linear",3
"eacc",3,0.457287492090276,"linear",3
"ebinacc",3,0.0799409407298038,"linear",3
"nll",3,1.06818866705189,"linear",3
"binnll",3,0.2157533215608,"linear",3
"rps",3,0.062848658063683,"linear",3
"cint",3,0.111524442519869,"linear",3
"cslope",3,1.40600636819844,"linear",3
"brier",3,0.0613299186607134,"linear",3
"auc",3,0.948948828572688,"linear",3
"eauc",3,0.051051171427312,"linear",3
"qwk",3,0.820032310043406,"linear",3
"eqwk",3,0.179967689956594,"linear",3
"acc",4,0.549040286859312,"linear",3
"binacc",4,0.921324615060114,"linear",3
"eacc",4,0.450959713140688,"linear",3
"ebinacc",4,0.0786753849398861,"linear",3
"nll",4,1.06732740794056,"linear",3
"binnll",4,0.214581227137304,"linear",3
"rps",4,0.0626335534705767,"linear",3
"cint",4,0.159381740999396,"linear",3
"cslope",4,1.41529130318841,"linear",3
"brier",4,0.0606981882424326,"linear",3
"auc",4,0.9482862503306,"linear",3
"eauc",4,0.0517137496693997,"linear",3
"qwk",4,0.820866808677687,"linear",3
"eqwk",4,0.179133191322313,"linear",3
"acc",5,0.550938620544189,"linear",3
"binacc",5,0.922590170850032,"linear",3
"eacc",5,0.449061379455811,"linear",3
"ebinacc",5,0.0774098291499684,"linear",3
"nll",5,1.07084842002562,"linear",3
"binnll",5,0.214063694978809,"linear",3
"rps",5,0.0629249729662849,"linear",3
"cint",5,0.211712821667915,"linear",3
"cslope",5,1.4813800248322,"linear",3
"brier",5,0.0606756211721754,"linear",3
"auc",5,0.948427030988275,"linear",3
"eauc",5,0.0515729690117253,"linear",3
"qwk",5,0.820515299806816,"linear",3
"eqwk",5,0.179484700193184,"linear",3
"acc",1,0.534275469310272,"log-linear",3
"binacc",1,0.918371651550306,"log-linear",3
"eacc",1,0.465724530689728,"log-linear",3
