"var","lor","mod","spl","w"
"x_4",0.0126363784074783,"silscs","4",0.183293437172602
"x_4",0.00420435005798936,"silscs","5",0
"x_4",0.00524465506896377,"silscs","5",0.323276649112609
"x_4",0.000911246752366424,"silscs","5",0.195712371889185
"x_4",0.00559519231319427,"silscs","5",0.200838911917333
"x_4",0.00199409807100892,"silscs","5",0.280172067080873
"x_4",0.00581509619951248,"silscs","6",0
"x_4",0.00911672133952379,"silscs","6",0.318951958208449
"x_4",0.00190884678158909,"silscs","6",0.388318729941131
"x_4",0.0101960971951485,"silscs","6",0.0115896414261598
"x_4",0.00617006560787559,"silscs","6",0.28113967042426
"x_5",0.228301167488098,"silscs","1",0.0647252591455933
"x_5",0.200681075453758,"silscs","1",0.552083884704646
"x_5",0.206100612878799,"silscs","1",0.0461597966251855
"x_5",0.218727216124535,"silscs","1",0.181676990271584
"x_5",0.19973848760128,"silscs","1",0.155354069252992
"x_5",0.224872350692749,"silscs","2",0.0846830364542207
"x_5",0.205400764942169,"silscs","2",0.459455069260747
"x_5",0.217966362833977,"silscs","2",0.223140802820546
"x_5",0.233264416456223,"silscs","2",0.153973806716919
"x_5",0.207926213741302,"silscs","2",0.0787472847475678
"x_5",0.203547388315201,"silscs","3",0
"x_5",0.227235212922096,"silscs","3",0.20303931553085
"x_5",0.225511401891708,"silscs","3",0.37706670504649
"x_5",0.209261566400528,"silscs","3",0.338815214754723
"x_5",0.214870795607567,"silscs","3",0.0810787646679371
